id,generation,name,type1,type2,total,hp,attack,defense,sp_attack,sp_defense,speed,base_egg_steps,base_happiness,capture_rate,experience_growth,height_m,weight_kg,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,official_class,special_group
594,5,Alomomola,water,,470,165,75,80,40,45,65,10240,70,75,800000,1.2,31.6,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
595,5,Joltik,bug,electric,319,50,47,50,57,50,65,5120,70,190,1000000,0.1,0.6,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,normal,none
596,5,Galvantula,bug,electric,472,70,77,60,97,60,108,5120,70,75,1000000,0.8,14.3,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,normal,none
597,5,Ferroseed,grass,steel,305,44,50,91,24,86,10,5120,70,255,1000000,0.6,18.8,1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,normal,none
598,5,Ferrothorn,grass,steel,489,74,94,131,54,116,20,5120,70,90,1000000,1.0,110.0,1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,normal,none
599,5,Klink,steel,,300,40,55,70,45,60,30,5120,70,130,1059860,0.3,21.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,normal,none
600,5,Klang,steel,,440,60,80,95,70,85,50,5120,70,60,1059860,0.6,51.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,normal,none
601,5,Klinklang,steel,,520,60,100,115,70,85,90,5120,70,30,1059860,0.6,81.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,normal,none
602,5,Tynamo,electric,,275,35,55,40,45,40,60,5120,70,190,1250000,0.2,0.3,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
603,5,Eelektrik,electric,,405,65,85,70,75,70,40,5120,70,60,1250000,1.2,22.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
604,5,Eelektross,electric,,515,85,115,80,105,80,50,5120,70,30,1250000,2.1,80.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
605,5,Elgyem,psychic,,335,55,55,55,85,55,30,5120,70,255,1000000,0.5,9.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
606,5,Beheeyem,psychic,,485,75,75,75,125,95,40,5120,70,90,1000000,1.0,34.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
607,5,Litwick,ghost,fire,275,50,30,55,65,55,20,5120,70,190,1059860,0.3,3.1,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,normal,none
608,5,Lampent,ghost,fire,370,60,40,60,95,60,55,5120,70,90,1059860,0.6,13.0,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,normal,none
609,5,Chandelure,ghost,fire,520,60,55,90,145,90,80,5120,70,45,1059860,1.0,34.3,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,normal,none
610,5,Axew,dragon,,320,46,87,60,30,40,57,10240,35,75,1250000,0.6,18.0,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,normal,none
611,5,Fraxure,dragon,,410,66,117,70,40,50,67,10240,35,60,1250000,1.0,36.0,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,normal,none
612,5,Haxorus,dragon,,540,76,147,90,60,70,97,10240,35,45,1250000,1.8,105.5,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,normal,none
613,5,Cubchoo,ice,,305,55,70,40,60,40,40,5120,70,120,1000000,0.5,8.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,normal,none
614,5,Beartic,ice,,505,95,130,80,70,80,50,5120,70,60,1000000,2.6,260.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,normal,none
615,5,Cryogonal,ice,,515,80,50,50,95,135,105,6400,70,25,1000000,1.1,148.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,normal,none
616,5,Shelmet,bug,,305,50,40,85,40,65,25,3840,70,200,1000000,0.4,7.7,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
617,5,Accelgor,bug,,495,80,70,40,100,60,145,3840,70,75,1000000,0.8,25.3,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
618,5,Stunfisk,ground,electric,471,109,66,84,81,99,32,5120,70,75,1000000,0.7,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,normal,none
618,5,Stunfisk Galarian Stunfisk,ground,steel,471,109,81,99,66,84,32,5120,70,75,1000000,0.7,11.0,0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,normal,none
619,5,Mienfoo,fighting,,350,45,85,50,55,50,65,6400,70,180,1059860,0.9,20.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
620,5,Mienshao,fighting,,510,65,125,60,95,60,105,6400,70,45,1059860,1.4,35.5,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
621,5,Druddigon,dragon,,485,77,120,90,60,90,48,7680,70,45,1000000,1.6,139.0,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,normal,none
622,5,Golett,ground,ghost,303,59,74,50,35,50,35,6400,70,190,1000000,1.0,92.0,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,normal,none
623,5,Golurk,ground,ghost,483,89,124,80,55,80,55,6400,70,90,1000000,2.8,330.0,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,normal,none
624,5,Pawniard,dark,steel,340,45,85,70,40,40,60,5120,35,120,1000000,0.5,10.2,1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,normal,none
625,5,Bisharp,dark,steel,490,65,125,100,60,70,70,5120,35,45,1000000,1.6,70.0,1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,normal,none
626,5,Bouffalant,normal,,490,95,110,95,40,95,55,5120,70,45,1000000,1.6,94.6,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
627,5,Rufflet,normal,flying,350,70,83,50,37,50,60,5120,70,190,1250000,0.5,10.5,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
628,5,Braviary,normal,flying,510,100,123,75,57,75,80,5120,70,60,1250000,1.5,41.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
628,5,Braviary Hisuian Braviary,psychic,flying,510,110,83,70,112,70,65,5120,70,60,1250000,1.5,41.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,normal,none
629,5,Vullaby,dark,flying,370,70,55,75,45,65,60,5120,35,190,1250000,0.5,9.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,normal,none
630,5,Mandibuzz,dark,flying,510,110,65,105,55,95,80,5120,35,60,1250000,1.2,39.5,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,normal,none
631,5,Heatmor,fire,,484,85,97,66,105,66,65,5120,70,90,1000000,1.4,58.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
632,5,Durant,bug,steel,484,58,109,112,48,48,109,5120,70,90,1000000,0.3,33.0,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,normal,none
633,5,Deino,dark,dragon,300,52,65,50,45,50,38,10240,35,45,1250000,0.8,17.3,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,normal,none
634,5,Zweilous,dark,dragon,420,72,85,70,65,70,58,10240,35,45,1250000,1.4,50.0,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,normal,none
635,5,Hydreigon,dark,dragon,600,92,105,90,125,90,98,10240,35,45,1250000,1.8,160.0,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,normal,pseudo_legendary
636,5,Larvesta,bug,fire,360,55,85,55,50,55,60,10240,70,45,1250000,1.1,28.8,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,normal,none
637,5,Volcarona,bug,fire,550,85,60,65,135,105,100,10240,70,15,1250000,1.6,46.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,normal,none
638,5,Cobalion,steel,fighting,580,91,90,129,90,72,108,20480,35,3,1250000,2.1,250.0,0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,legendary,none
639,5,Terrakion,rock,fighting,580,91,129,90,72,90,108,20480,35,3,1250000,1.9,260.0,0.5,0.5,1.0,1.0,2.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,2.0,2.0,legendary,none
640,5,Virizion,grass,fighting,580,91,90,72,90,129,108,20480,35,3,1250000,2.0,200.0,1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,legendary,none
641,5,Tornadus Incarnate Forme,flying,,580,79,115,70,125,80,111,30720,90,3,1250000,1.5,63.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,legendary,none
641,5,Tornadus Therian Forme,flying,,580,79,100,80,110,90,121,30720,90,3,1250000,1.5,63.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,legendary,none
642,5,Thundurus Incarnate Forme,electric,flying,580,79,115,70,125,80,111,30720,90,3,1250000,1.5,61.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,legendary,none
642,5,Thundurus Therian Forme,electric,flying,580,79,105,70,145,80,101,30720,90,3,1250000,1.5,61.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,legendary,none
643,5,Reshiram,dragon,fire,680,100,120,100,150,120,90,30720,0,3,1250000,3.2,330.0,0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,legendary,none
644,5,Zekrom,dragon,electric,680,100,150,120,120,100,90,30720,0,3,1250000,2.9,345.0,1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,legendary,none
645,5,Landorus Incarnate Forme,ground,flying,600,89,125,90,115,80,101,30720,90,3,1250000,1.5,68.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,legendary,none
645,5,Landorus Therian Forme,ground,flying,600,89,145,90,105,80,91,30720,90,3,1250000,1.5,68.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,legendary,none
646,5,Kyurem,dragon,ice,660,125,130,90,130,90,95,30720,0,3,1250000,3.0,325.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,legendary,none
646,5,Kyurem White Kyurem,dragon,ice,700,125,120,90,170,100,95,30720,0,3,1250000,3.0,325.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,normal,none
646,5,Kyurem Black Kyurem,dragon,ice,700,125,170,100,120,90,95,30720,0,3,1250000,3.0,325.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,normal,none
647,5,Keldeo Ordinary Form,water,fighting,580,91,72,90,129,90,108,20480,35,3,1250000,1.4,48.5,0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,mythical,none
647,5,Keldeo Resolute Form,water,fighting,580,91,72,90,129,90,108,20480,35,3,1250000,1.4,48.5,0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,mythical,none
648,5,Meloetta Aria Forme,normal,psychic,600,100,77,77,128,128,90,30720,100,3,1250000,0.6,6.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,mythical,none
648,5,Meloetta Pirouette Forme,normal,fighting,600,100,128,90,77,77,128,30720,100,3,1250000,0.6,6.5,0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,mythical,none
649,5,Genesect,bug,steel,600,71,120,95,120,95,99,30720,0,3,1250000,1.5,82.5,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,mythical,none
650,6,Chespin,grass,,313,56,61,65,48,45,38,5120,70,45,1059860,0.4,9.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
651,6,Quilladin,grass,,405,61,78,95,56,58,57,5120,70,45,1059860,0.7,29.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
652,6,Chesnaught,grass,fighting,530,88,107,122,74,75,64,5120,70,45,1059860,1.6,90.0,1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,normal,none
653,6,Fennekin,fire,,307,40,45,40,62,60,60,5120,70,45,1059860,0.4,9.4,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
654,6,Braixen,fire,,409,59,59,58,90,70,73,5120,70,45,1059860,1.0,14.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
655,6,Delphox,fire,psychic,534,75,69,72,114,100,104,5120,70,45,1059860,1.5,39.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,normal,none
656,6,Froakie,water,,314,41,56,40,62,44,71,5120,70,45,1059860,0.3,7.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
657,6,Frogadier,water,,405,54,63,52,83,56,97,5120,70,45,1059860,0.6,10.9,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
658,6,Greninja,water,dark,530,72,95,67,103,71,122,5120,70,45,1059860,1.5,40.0,2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,normal,none
658,6,Greninja Ash-Greninja,water,dark,640,72,145,67,153,71,132,5120,70,45,1059860,1.5,40.0,2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,normal,none
659,6,Bunnelby,normal,,237,38,36,38,32,36,57,3840,70,255,1000000,0.4,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
660,6,Diggersby,normal,ground,423,85,56,77,50,77,78,3840,70,127,1000000,1.0,42.4,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,normal,none
661,6,Fletchling,normal,flying,278,45,50,43,40,38,62,3840,70,255,1059860,0.3,1.7,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
662,6,Fletchinder,fire,flying,382,62,73,55,56,52,84,3840,70,120,1059860,0.7,16.0,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,normal,none
663,6,Talonflame,fire,flying,499,78,81,71,74,69,126,3840,70,45,1059860,1.2,24.5,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,normal,none
664,6,Scatterbug,bug,,200,38,35,40,27,25,35,3840,70,255,1000000,0.3,2.5,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
665,6,Spewpa,bug,,213,45,22,60,27,30,29,3840,70,120,1000000,0.3,8.4,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
666,6,Vivillon,bug,flying,411,80,52,50,90,50,89,3840,70,45,1000000,1.2,17.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,normal,none
667,6,Litleo,fire,normal,369,62,50,58,73,54,72,5120,70,220,1059860,0.6,13.5,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
668,6,Pyroar,fire,normal,507,86,68,72,109,66,106,5120,70,65,1059860,1.5,81.5,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
669,6,Flab̩b̩,fairy,,303,44,38,39,61,79,42,5120,70,225,1000000,0.1,0.1,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
670,6,Floette,fairy,,371,54,45,47,75,98,52,5120,70,120,1000000,0.2,0.9,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
671,6,Florges,fairy,,552,78,65,68,112,154,75,5120,70,45,1000000,1.1,10.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
672,6,Skiddo,grass,,350,66,65,48,62,57,52,5120,70,200,1000000,0.9,31.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
673,6,Gogoat,grass,,531,123,100,62,97,81,68,5120,70,45,1000000,1.7,91.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
674,6,Pancham,fighting,,348,67,82,62,46,48,43,6400,70,220,1000000,0.6,8.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
675,6,Pangoro,fighting,dark,495,95,124,78,69,71,58,6400,70,65,1000000,2.1,136.0,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,normal,none
676,6,Furfrou,normal,,472,75,80,60,65,90,102,5120,70,160,1000000,1.2,28.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
677,6,Espurr,psychic,,355,62,48,54,63,60,68,5120,70,190,1000000,0.3,3.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
678,6,Meowstic Male,psychic,,466,74,48,76,83,81,104,5120,70,75,1000000,0.6,8.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
678,6,Meowstic Female,psychic,,466,74,48,76,83,81,104,5120,70,75,1000000,0.6,8.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
679,6,Honedge,steel,ghost,325,45,80,100,35,37,28,5120,70,180,1000000,0.8,2.0,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,normal,none
680,6,Doublade,steel,ghost,448,59,110,150,45,49,35,5120,70,90,1000000,0.8,4.5,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,normal,none
681,6,Aegislash Shield Forme,steel,ghost,500,60,50,140,50,140,60,5120,70,45,1000000,1.7,53.0,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,normal,none
681,6,Aegislash Blade Forme,steel,ghost,500,60,140,50,140,50,60,5120,70,45,1000000,1.7,53.0,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,normal,none
682,6,Spritzee,fairy,,341,78,52,60,63,65,23,5120,70,200,1000000,0.2,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
683,6,Aromatisse,fairy,,462,101,72,72,99,89,29,5120,70,140,1000000,0.8,15.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
684,6,Swirlix,fairy,,341,62,48,66,59,57,49,5120,70,200,1000000,0.4,3.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
685,6,Slurpuff,fairy,,480,82,80,86,85,75,72,5120,70,140,1000000,0.8,5.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
686,6,Inkay,dark,psychic,288,53,54,53,37,46,45,5120,70,190,1000000,0.4,3.5,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,normal,none
687,6,Malamar,dark,psychic,482,86,92,88,68,75,73,5120,70,80,1000000,1.5,47.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,normal,none
688,6,Binacle,rock,water,306,42,52,67,39,56,50,5120,70,120,1000000,0.5,31.0,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,normal,none
689,6,Barbaracle,rock,water,500,72,105,115,54,86,68,5120,70,45,1000000,1.3,96.0,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,normal,none
690,6,Skrelp,poison,water,320,50,60,60,60,60,30,5120,70,225,1000000,0.5,7.3,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,normal,none
